#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
879393	8829	83483	114356	123668	RP11-342D11.1	-	NRP1	PLVAP	BDCA4|CD304|NP1|NRP|VEGF165R	FELS|PV-1|PV1|gp68	Affinity Capture-Western	physical	Keuschnigg J (2012)	PUBMED:22627768	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	Q9BX97	-	NP_112600	-	-	-	-	-	-	Homo sapiens	Homo sapiens
879394	83483	8829	123668	114356	-	RP11-342D11.1	PLVAP	NRP1	FELS|PV-1|PV1|gp68	BDCA4|CD304|NP1|NRP|VEGF165R	Affinity Capture-Western	physical	Keuschnigg J (2012)	PUBMED:22627768	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BX97	-	NP_112600	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
883195	8829	5155	114356	111181	RP11-342D11.1	LL22NC03-10C3.2	NRP1	PDGFB	BDCA4|CD304|NP1|NRP|VEGF165R	IBGC5|PDGF-2|PDGF2|SIS|SSV|c-sis	Affinity Capture-Western	physical	Banerjee S (2006)	PUBMED:16847823	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	P01127	-	NP_148937|NP_002599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
883550	7422	8829	113265	114356	RP1-261G23.1	RP11-342D11.1	VEGFA	NRP1	MVCD1|VEGF|VPF	BDCA4|CD304|NP1|NRP|VEGF165R	Reconstituted Complex	physical	Di Benedetto M (2008)	PUBMED:18325345	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P15692	A0A024RD33|A2A2V4|A0A024RD37	NP_001165099|NP_001165098|NP_001020541|NP_001020540|NP_001020537|NP_001165093|NP_001020539|NP_003367|NP_001165097|NP_001165096|NP_001165095|NP_001165094|NP_001020538|NP_001273973|NP_001165101|NP_001165100|NP_001191314|NP_001191313|NP_001028928	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
885802	7422	8829	113265	114356	RP1-261G23.1	RP11-342D11.1	VEGFA	NRP1	MVCD1|VEGF|VPF	BDCA4|CD304|NP1|NRP|VEGF165R	Reconstituted Complex	physical	Tirand L (2006)	PUBMED:16423422	9606	9606	Low Throughput	-	-	interaction displaced by ATWLPPR and AhxATWLPPR peptides	-	BIOGRID	P15692	A0A024RD33|A2A2V4|A0A024RD37	NP_001165099|NP_001165098|NP_001020541|NP_001020540|NP_001020537|NP_001165093|NP_001020539|NP_003367|NP_001165097|NP_001165096|NP_001165095|NP_001165094|NP_001020538|NP_001273973|NP_001165101|NP_001165100|NP_001191314|NP_001191313|NP_001028928	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
886989	7422	8829	113265	114356	RP1-261G23.1	RP11-342D11.1	VEGFA	NRP1	MVCD1|VEGF|VPF	BDCA4|CD304|NP1|NRP|VEGF165R	Reconstituted Complex	physical	Allain B (2012)	PUBMED:21939755	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P15692	A0A024RD33|A2A2V4|A0A024RD37	NP_001165099|NP_001165098|NP_001020541|NP_001020540|NP_001020537|NP_001165093|NP_001020539|NP_003367|NP_001165097|NP_001165096|NP_001165095|NP_001165094|NP_001020538|NP_001273973|NP_001165101|NP_001165100|NP_001191314|NP_001191313|NP_001028928	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
890969	3897	8829	110094	114356	-	RP11-342D11.1	L1CAM	NRP1	CAML1|CD171|HSAS|HSAS1|MASA|MIC5|N-CAM-L1|N-CAML1|NCAM-L1|S10|SPG1	BDCA4|CD304|NP1|NRP|VEGF165R	Reconstituted Complex	physical	Stoeck A (2006)	PUBMED:16377081	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P32004	-	NP_076493|NP_001265045|NP_000416|NP_001137435	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892265	8829	6155	114356	112074	RP11-342D11.1	-	NRP1	RPL27	BDCA4|CD304|NP1|NRP|VEGF165R	L27	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	P61353	A0A024R1V4	NP_001336851|NP_001336850|NP_000979	-	-	-	-	-	-	Homo sapiens	Homo sapiens
901738	8829	7046	114356	112904	RP11-342D11.1	RP11-96L7.1	NRP1	TGFBR1	BDCA4|CD304|NP1|NRP|VEGF165R	AAT5|ACVRLK4|ALK-5|ALK5|ESS1|LDS1|LDS1A|LDS2A|MSSE|SKR4|TGFR-1|tbetaR-I	Reconstituted Complex	physical	Glinka Y (2011)	PUBMED:21186301	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	P36897	Q5T7S2	NP_004603|NP_001124388|NP_001293139	-	-	-	-	-	-	Homo sapiens	Homo sapiens
901739	8829	7048	114356	112906	RP11-342D11.1	-	NRP1	TGFBR2	BDCA4|CD304|NP1|NRP|VEGF165R	AAT3|FAA3|LDS1B|LDS2|LDS2B|MFS2|RIIC|TAAD2|TGFR-2|TGFbeta-RII	Reconstituted Complex	physical	Glinka Y (2011)	PUBMED:21186301	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	P37173	D2JYI1|A3QNQ0	NP_003233|NP_001020018	-	-	-	-	-	-	Homo sapiens	Homo sapiens
901740	8829	7049	114356	112907	RP11-342D11.1	-	NRP1	TGFBR3	BDCA4|CD304|NP1|NRP|VEGF165R	BGCAN|betaglycan	Reconstituted Complex	physical	Glinka Y (2011)	PUBMED:21186301	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	Q03167	-	NP_001182612|NP_001182613|NP_003234	-	-	-	-	-	-	Homo sapiens	Homo sapiens
901742	7048	8829	112906	114356	-	RP11-342D11.1	TGFBR2	NRP1	AAT3|FAA3|LDS1B|LDS2|LDS2B|MFS2|RIIC|TAAD2|TGFR-2|TGFbeta-RII	BDCA4|CD304|NP1|NRP|VEGF165R	Affinity Capture-Western	physical	Glinka Y (2011)	PUBMED:21186301	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P37173	D2JYI1|A3QNQ0	NP_003233|NP_001020018	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
901743	7046	8829	112904	114356	RP11-96L7.1	RP11-342D11.1	TGFBR1	NRP1	AAT5|ACVRLK4|ALK-5|ALK5|ESS1|LDS1|LDS1A|LDS2A|MSSE|SKR4|TGFR-1|tbetaR-I	BDCA4|CD304|NP1|NRP|VEGF165R	Affinity Capture-Western	physical	Glinka Y (2011)	PUBMED:21186301	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P36897	Q5T7S2	NP_004603|NP_001124388|NP_001293139	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
904004	8829	7422	114356	113265	RP11-342D11.1	RP1-261G23.1	NRP1	VEGFA	BDCA4|CD304|NP1|NRP|VEGF165R	MVCD1|VEGF|VPF	Reconstituted Complex	physical	Novoa A (2010)	PUBMED:20363638	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	P15692	A0A024RD33|A2A2V4|A0A024RD37	NP_001165099|NP_001165098|NP_001020541|NP_001020540|NP_001020537|NP_001165093|NP_001020539|NP_003367|NP_001165097|NP_001165096|NP_001165095|NP_001165094|NP_001020538|NP_001273973|NP_001165101|NP_001165100|NP_001191314|NP_001191313|NP_001028928	-	-	-	-	-	-	Homo sapiens	Homo sapiens
941083	1459	8829	107842	114356	-	RP11-342D11.1	CSNK2A2	NRP1	CK2A2|CSNK2A1	BDCA4|CD304|NP1|NRP|VEGF165R	Affinity Capture-MS	physical	Varjosalo M (2013)	PUBMED:23455922	9606	9606	High Throughput	-	-	exogenous expression of bait	-	BIOGRID	P19784	-	NP_001887	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	BTO:0000007	HEK-293 cell	cell line	CL:0000066	epithelial cell	-	Homo sapiens	Homo sapiens
1059065	83987	8829	123838	114356	-	RP11-342D11.1	CCDC8	NRP1	3M3|PPP1R20|p90	BDCA4|CD304|NP1|NRP|VEGF165R	Affinity Capture-MS	physical	Hanson D (2014)	PUBMED:24711643	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9H0W5	G8IFA7	NP_114429	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1059578	8829	5155	114356	111181	RP11-342D11.1	LL22NC03-10C3.2	NRP1	PDGFB	BDCA4|CD304|NP1|NRP|VEGF165R	IBGC5|PDGF-2|PDGF2|SIS|SSV|c-sis	Affinity Capture-Western	physical	Cao S (2010)	PUBMED:20577048	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	P01127	-	NP_148937|NP_002599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1102871	8829	3791	114356	109992	RP11-342D11.1	-	NRP1	KDR	BDCA4|CD304|NP1|NRP|VEGF165R	CD309|FLK1|VEGFR|VEGFR2	Affinity Capture-Western	physical	Ohsaka A (2009)	PUBMED:19857463	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	P35968	A0A024RD88	NP_002244	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1179558	3384	8829	109611	114356	-	RP11-342D11.1	ICAM2	NRP1	CD102	BDCA4|CD304|NP1|NRP|VEGF165R	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.998129741	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.998129741, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	P13598	Q6FHE2	NP_001093257|NP_001093256|NP_000864|NP_001093259|NP_001093258	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1184999	55754	8829	120872	114356	-	RP11-342D11.1	TMEM30A	NRP1	C6orf67|CDC50A	BDCA4|CD304|NP1|NRP|VEGF165R	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.95284232	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.95284232, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NV96	-	NP_001137430|NP_060717	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1185615	116254	8829	125494	114356	RP1-12G14.8	RP11-342D11.1	GINM1	NRP1	C6orf72|dJ12G14.2	BDCA4|CD304|NP1|NRP|VEGF165R	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.994226452	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.994226452, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NU53	-	NP_620140	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1187289	1880	8829	108212	114356	RP11-461N23.2	RP11-342D11.1	GPR183	NRP1	EBI2	BDCA4|CD304|NP1|NRP|VEGF165R	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.973620547	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.973620547, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	P32249	A0A024RDX2	NP_004942	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1193122	177	8829	106685	114356	DAMA-358M23.4	RP11-342D11.1	AGER	NRP1	RAGE	BDCA4|CD304|NP1|NRP|VEGF165R	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.9911108	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.9911108, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q15109	A8MS87|B4DNX3	NP_751947|NP_001193865|NP_001127|NP_001193863|NP_001193861|NP_001193858|NP_001193895|NP_001193883|NP_001193869	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1194909	59271	8829	121863	114356	PRED34	RP11-342D11.1	EVA1C	NRP1	B18|B19|C21orf63|C21orf64|FAM176C|SUE21	BDCA4|CD304|NP1|NRP|VEGF165R	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.999737037	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.999737037, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	P58658	-	NP_001307673|NP_001273485|NP_001307674|NP_478067	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1195692	7124	8829	112979	114356	DADB-70P7.1	RP11-342D11.1	TNF	NRP1	DIF|TNF-alpha|TNFA|TNFSF2	BDCA4|CD304|NP1|NRP|VEGF165R	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.982532032	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.982532032, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	P01375	Q5STB3	NP_000585	O14786	Q59F20|Q6AWA9|Q68DN3|E9PEP6|A8K9V7	NP_001316997|NP_003864|NP_001231901|NP_001231902|NP_001019799|NP_001019800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
